SVC_DT,n,DIAG,year
7/27/2009,75,464,910
7/28/2009,83,464,910
7/29/2009,52,464,910
7/30/2009,69,464,910
7/31/2009,64,464,910
8/1/2009,25,464,910
8/2/2009,15,464,910
8/3/2009,22,464,910
8/4/2009,65,464,910
8/5/2009,54,464,910
8/6/2009,79,464,910
8/7/2009,52,464,910
8/8/2009,12,464,910
8/9/2009,14,464,910
8/10/2009,102,464,910
8/11/2009,72,464,910
8/12/2009,87,464,910
8/13/2009,75,464,910
8/14/2009,54,464,910
8/15/2009,31,464,910
8/16/2009,18,464,910
8/17/2009,71,464,910
8/18/2009,89,464,910
8/19/2009,72,464,910
8/20/2009,95,464,910
8/21/2009,50,464,910
8/22/2009,15,464,910
8/23/2009,22,464,910
8/24/2009,96,464,910
8/25/2009,92,464,910
8/26/2009,96,464,910
8/27/2009,110,464,910
8/28/2009,54,464,910
8/29/2009,33,464,910
8/30/2009,14,464,910
8/31/2009,82,464,910
9/1/2009,68,464,910
9/2/2009,62,464,910
9/3/2009,71,464,910
9/4/2009,42,464,910
9/5/2009,39,464,910
9/6/2009,23,464,910
9/7/2009,20,464,910
9/8/2009,104,464,910
9/9/2009,81,464,910
9/10/2009,104,464,910
9/11/2009,101,464,910
9/12/2009,26,464,910
9/13/2009,30,464,910
9/14/2009,108,464,910
9/15/2009,133,464,910
9/16/2009,105,464,910
9/17/2009,137,464,910
9/18/2009,103,464,910
9/19/2009,46,464,910
9/20/2009,33,464,910
9/21/2009,73,464,910
9/22/2009,133,464,910
9/23/2009,121,464,910
9/24/2009,116,464,910
9/25/2009,72,464,910
9/26/2009,26,464,910
9/27/2009,28,464,910
9/28/2009,83,464,910
9/29/2009,119,464,910
9/30/2009,119,464,910
10/1/2009,315,464,910
10/2/2009,259,464,910
10/3/2009,161,464,910
10/4/2009,95,464,910
10/5/2009,395,464,910
10/6/2009,250,464,910
10/7/2009,258,464,910
10/8/2009,367,464,910
10/9/2009,215,464,910
10/10/2009,90,464,910
10/11/2009,143,464,910
10/12/2009,87,464,910
10/13/2009,356,464,910
10/14/2009,319,464,910
10/15/2009,263,464,910
10/16/2009,170,464,910
10/17/2009,116,464,910
10/18/2009,90,464,910
10/19/2009,339,464,910
10/20/2009,245,464,910
10/21/2009,224,464,910
10/22/2009,257,464,910
10/23/2009,188,464,910
10/24/2009,71,464,910
10/25/2009,79,464,910
10/26/2009,187,464,910
10/27/2009,186,464,910
10/28/2009,167,464,910
10/29/2009,138,464,910
10/30/2009,110,464,910
10/31/2009,55,464,910
11/1/2009,62,464,910
11/2/2009,168,464,910
11/3/2009,157,464,910
11/4/2009,125,464,910
11/5/2009,134,464,910
11/6/2009,118,464,910
11/7/2009,60,464,910
11/8/2009,65,464,910
11/9/2009,151,464,910
11/10/2009,159,464,910
11/11/2009,120,464,910
11/12/2009,155,464,910
11/13/2009,102,464,910
11/14/2009,36,464,910
11/15/2009,54,464,910
11/16/2009,130,464,910
11/17/2009,144,464,910
11/18/2009,108,464,910
11/19/2009,116,464,910
11/20/2009,101,464,910
11/21/2009,47,464,910
11/22/2009,39,464,910
11/23/2009,113,464,910
11/24/2009,164,464,910
11/25/2009,84,464,910
11/26/2009,114,464,910
11/27/2009,66,464,910
11/28/2009,58,464,910
11/29/2009,26,464,910
11/30/2009,120,464,910
12/1/2009,153,464,910
12/2/2009,146,464,910
12/3/2009,123,464,910
12/4/2009,105,464,910
12/5/2009,59,464,910
12/6/2009,66,464,910
12/7/2009,172,464,910
12/8/2009,132,464,910
12/9/2009,99,464,910
12/10/2009,121,464,910
12/11/2009,116,464,910
12/12/2009,66,464,910
12/13/2009,47,464,910
12/14/2009,159,464,910
12/15/2009,129,464,910
12/16/2009,98,464,910
12/17/2009,103,464,910
12/18/2009,113,464,910
12/19/2009,49,464,910
12/20/2009,53,464,910
12/21/2009,144,464,910
12/22/2009,113,464,910
12/23/2009,97,464,910
12/24/2009,73,464,910
12/25/2009,60,464,910
12/26/2009,88,464,910
12/27/2009,54,464,910
12/28/2009,82,464,910
12/29/2009,84,464,910
12/30/2009,102,464,910
12/31/2009,99,464,910
1/1/2010,47,464,910
1/2/2010,71,464,910
1/3/2010,83,464,910
1/4/2010,127,464,910
1/5/2010,123,464,910
1/6/2010,126,464,910
1/7/2010,108,464,910
1/8/2010,119,464,910
1/9/2010,101,464,910
1/10/2010,63,464,910
1/11/2010,128,464,910
1/12/2010,100,464,910
1/13/2010,106,464,910
1/14/2010,138,464,910
1/15/2010,125,464,910
1/16/2010,67,464,910
1/17/2010,68,464,910
1/18/2010,162,464,910
1/19/2010,129,464,910
1/20/2010,122,464,910
1/21/2010,143,464,910
1/22/2010,139,464,910
1/23/2010,87,464,910
1/24/2010,67,464,910
1/25/2010,195,464,910
1/26/2010,143,464,910
1/27/2010,116,464,910
1/28/2010,139,464,910
1/29/2010,152,464,910
1/30/2010,102,464,910
1/31/2010,80,464,910
2/1/2010,189,464,910
2/2/2010,162,464,910
2/3/2010,139,464,910
2/4/2010,189,464,910
2/5/2010,153,464,910
2/6/2010,96,464,910
2/7/2010,88,464,910
2/8/2010,206,464,910
2/9/2010,156,464,910
2/10/2010,146,464,910
2/11/2010,173,464,910
2/12/2010,148,464,910
2/13/2010,83,464,910
2/14/2010,114,464,910
2/15/2010,107,464,910
2/16/2010,187,464,910
2/17/2010,156,464,910
2/18/2010,162,464,910
2/19/2010,119,464,910
2/20/2010,82,464,910
2/21/2010,61,464,910
2/22/2010,107,464,910
2/23/2010,140,464,910
2/24/2010,120,464,910
2/25/2010,153,464,910
2/26/2010,113,464,910
2/27/2010,69,464,910
2/28/2010,70,464,910
3/1/2010,199,464,910
3/2/2010,150,464,910
3/3/2010,152,464,910
3/4/2010,158,464,910
3/5/2010,120,464,910
3/6/2010,84,464,910
3/7/2010,76,464,910
3/8/2010,139,464,910
3/9/2010,141,464,910
3/10/2010,134,464,910
3/11/2010,144,464,910
3/12/2010,143,464,910
3/13/2010,50,464,910
3/14/2010,74,464,910
3/15/2010,157,464,910
3/16/2010,137,464,910
3/17/2010,139,464,910
3/18/2010,149,464,910
3/19/2010,110,464,910
3/20/2010,57,464,910
3/21/2010,47,464,910
3/22/2010,141,464,910
3/23/2010,104,464,910
3/24/2010,137,464,910
3/25/2010,144,464,910
3/26/2010,131,464,910
3/27/2010,79,464,910
3/28/2010,50,464,910
3/29/2010,194,464,910
3/30/2010,129,464,910
3/31/2010,86,464,910
7/1/2009,70,466,910
7/2/2009,319,466,910
7/3/2009,224,466,910
7/4/2009,120,466,910
7/5/2009,77,466,910
7/6/2009,337,466,910
7/7/2009,254,466,910
7/8/2009,245,466,910
7/9/2009,258,466,910
7/10/2009,207,466,910
7/11/2009,126,466,910
7/12/2009,95,466,910
7/13/2009,272,466,910
7/14/2009,255,466,910
7/15/2009,204,466,910
7/16/2009,229,466,910
7/17/2009,185,466,910
7/18/2009,86,466,910
7/19/2009,55,466,910
7/20/2009,228,466,910
7/21/2009,210,466,910
7/22/2009,214,466,910
7/23/2009,215,466,910
7/24/2009,144,466,910
7/25/2009,71,466,910
7/26/2009,43,466,910
7/27/2009,266,466,910
7/28/2009,182,466,910
7/29/2009,215,466,910
7/30/2009,205,466,910
7/31/2009,175,466,910
8/1/2009,82,466,910
8/2/2009,57,466,910
8/3/2009,70,466,910
8/4/2009,261,466,910
8/5/2009,222,466,910
8/6/2009,203,466,910
8/7/2009,148,466,910
8/8/2009,80,466,910
8/9/2009,46,466,910
8/10/2009,230,466,910
8/11/2009,194,466,910
8/12/2009,186,466,910
8/13/2009,171,466,910
8/14/2009,141,466,910
8/15/2009,78,466,910
8/16/2009,50,466,910
8/17/2009,244,466,910
8/18/2009,230,466,910
8/19/2009,203,466,910
8/20/2009,214,466,910
8/21/2009,174,466,910
8/22/2009,107,466,910
8/23/2009,62,466,910
8/24/2009,254,466,910
8/25/2009,243,466,910
8/26/2009,193,466,910
8/27/2009,228,466,910
8/28/2009,181,466,910
8/29/2009,109,466,910
8/30/2009,71,466,910
8/31/2009,223,466,910
9/1/2009,264,466,910
9/2/2009,236,466,910
9/3/2009,260,466,910
9/4/2009,221,466,910
9/5/2009,103,466,910
9/6/2009,81,466,910
9/7/2009,64,466,910
9/8/2009,347,466,910
9/9/2009,301,466,910
9/10/2009,337,466,910
9/11/2009,262,466,910
9/12/2009,135,466,910
9/13/2009,85,466,910
9/14/2009,326,466,910
9/15/2009,314,466,910
9/16/2009,255,466,910
9/17/2009,340,466,910
9/18/2009,275,466,910
9/19/2009,128,466,910
9/20/2009,87,466,910
9/21/2009,385,466,910
9/22/2009,398,466,910
9/23/2009,321,466,910
9/24/2009,349,466,910
9/25/2009,281,466,910
9/26/2009,166,466,910
9/27/2009,143,466,910
9/28/2009,377,466,910
9/29/2009,514,466,910
9/30/2009,396,466,910
10/1/2009,1163,466,910
10/2/2009,849,466,910
10/3/2009,559,466,910
10/4/2009,349,466,910
10/5/2009,1381,466,910
10/6/2009,1141,466,910
10/7/2009,1109,466,910
10/8/2009,1315,466,910
10/9/2009,1090,466,910
10/10/2009,471,466,910
10/11/2009,325,466,910
10/12/2009,358,466,910
10/13/2009,1527,466,910
10/14/2009,1206,466,910
10/15/2009,1396,466,910
10/16/2009,1069,466,910
10/17/2009,556,466,910
10/18/2009,326,466,910
10/19/2009,1284,466,910
10/20/2009,1286,466,910
10/21/2009,954,466,910
10/22/2009,1082,466,910
10/23/2009,779,466,910
10/24/2009,404,466,910
10/25/2009,267,466,910
10/26/2009,917,466,910
10/27/2009,935,466,910
10/28/2009,771,466,910
10/29/2009,596,466,910
10/30/2009,486,466,910
10/31/2009,280,466,910
11/1/2009,175,466,910
11/2/2009,716,466,910
11/3/2009,605,466,910
11/4/2009,539,466,910
11/5/2009,617,466,910
11/6/2009,504,466,910
11/7/2009,295,466,910
11/8/2009,180,466,910
11/9/2009,685,466,910
11/10/2009,583,466,910
11/11/2009,500,466,910
11/12/2009,526,466,910
11/13/2009,384,466,910
11/14/2009,270,466,910
11/15/2009,185,466,910
11/16/2009,519,466,910
11/17/2009,515,466,910
11/18/2009,440,466,910
11/19/2009,452,466,910
11/20/2009,409,466,910
11/21/2009,209,466,910
11/22/2009,163,466,910
11/23/2009,526,466,910
11/24/2009,459,466,910
11/25/2009,366,466,910
11/26/2009,429,466,910
11/27/2009,360,466,910
11/28/2009,221,466,910
11/29/2009,119,466,910
11/30/2009,485,466,910
12/1/2009,530,466,910
12/2/2009,397,466,910
12/3/2009,508,466,910
12/4/2009,425,466,910
12/5/2009,240,466,910
12/6/2009,199,466,910
12/7/2009,584,466,910
12/8/2009,537,466,910
12/9/2009,423,466,910
12/10/2009,495,466,910
12/11/2009,404,466,910
12/12/2009,250,466,910
12/13/2009,211,466,910
12/14/2009,650,466,910
12/15/2009,530,466,910
12/16/2009,447,466,910
12/17/2009,564,466,910
12/18/2009,461,466,910
12/19/2009,299,466,910
12/20/2009,244,466,910
12/21/2009,739,466,910
12/22/2009,584,466,910
12/23/2009,615,466,910
12/24/2009,401,466,910
12/25/2009,181,466,910
12/26/2009,303,466,910
12/27/2009,402,466,910
12/28/2009,686,466,910
12/29/2009,827,466,910
12/30/2009,754,466,910
12/31/2009,571,466,910
1/1/2010,337,466,910
1/2/2010,479,466,910
1/3/2010,465,466,910
1/4/2010,1074,466,910
1/5/2010,923,466,910
1/6/2010,787,466,910
1/7/2010,792,466,910
1/8/2010,626,466,910
1/9/2010,415,466,910
1/10/2010,268,466,910
1/11/2010,849,466,910
1/12/2010,753,466,910
1/13/2010,724,466,910
1/14/2010,668,466,910
1/15/2010,510,466,910
1/16/2010,387,466,910
1/17/2010,305,466,910
1/18/2010,781,466,910
1/19/2010,753,466,910
1/20/2010,656,466,910
1/21/2010,698,466,910
1/22/2010,641,466,910
1/23/2010,432,466,910
1/24/2010,324,466,910
1/25/2010,811,466,910
1/26/2010,707,466,910
1/27/2010,624,466,910
1/28/2010,707,466,910
1/29/2010,710,466,910
1/30/2010,463,466,910
1/31/2010,458,466,910
2/1/2010,870,466,910
2/2/2010,781,466,910
2/3/2010,724,466,910
2/4/2010,747,466,910
2/5/2010,716,466,910
2/6/2010,443,466,910
2/7/2010,445,466,910
2/8/2010,922,466,910
2/9/2010,865,466,910
2/10/2010,713,466,910
2/11/2010,812,466,910
2/12/2010,769,466,910
2/13/2010,559,466,910
2/14/2010,488,466,910
2/15/2010,455,466,910
2/16/2010,1056,466,910
2/17/2010,929,466,910
2/18/2010,898,466,910
2/19/2010,864,466,910
2/20/2010,560,466,910
2/21/2010,483,466,910
2/22/2010,958,466,910
2/23/2010,921,466,910
2/24/2010,831,466,910
2/25/2010,866,466,910
2/26/2010,701,466,910
2/27/2010,506,466,910
2/28/2010,373,466,910
3/1/2010,889,466,910
3/2/2010,778,466,910
3/3/2010,705,466,910
3/4/2010,820,466,910
3/5/2010,591,466,910
3/6/2010,401,466,910
3/7/2010,381,466,910
3/8/2010,845,466,910
3/9/2010,846,466,910
3/10/2010,684,466,910
3/11/2010,725,466,910
3/12/2010,606,466,910
3/13/2010,470,466,910
3/14/2010,374,466,910
3/15/2010,722,466,910
3/16/2010,703,466,910
3/17/2010,604,466,910
3/18/2010,722,466,910
3/19/2010,563,466,910
3/20/2010,351,466,910
3/21/2010,284,466,910
3/22/2010,768,466,910
3/23/2010,726,466,910
3/24/2010,654,466,910
3/25/2010,671,466,910
3/26/2010,555,466,910
3/27/2010,335,466,910
3/28/2010,283,466,910
3/29/2010,647,466,910
3/30/2010,526,466,910
3/31/2010,442,466,910
7/1/2009,1049,486,910
7/2/2009,1239,486,910
7/3/2009,1150,486,910
7/4/2009,835,486,910
7/5/2009,858,486,910
7/6/2009,1228,486,910
7/7/2009,1238,486,910
7/8/2009,1247,486,910
7/9/2009,1175,486,910
7/10/2009,1134,486,910
7/11/2009,826,486,910
7/12/2009,827,486,910
7/13/2009,1173,486,910
7/14/2009,1200,486,910
7/15/2009,1158,486,910
7/16/2009,1158,486,910
7/17/2009,1120,486,910
7/18/2009,755,486,910
7/19/2009,764,486,910
7/20/2009,1159,486,910
7/21/2009,1133,486,910
7/22/2009,1104,486,910
7/23/2009,1140,486,910
7/24/2009,1051,486,910
7/25/2009,799,486,910
7/26/2009,831,486,910
7/27/2009,1121,486,910
7/28/2009,1108,486,910
7/29/2009,1011,486,910
7/30/2009,1101,486,910
7/31/2009,971,486,910
8/1/2009,811,486,910
8/2/2009,826,486,910
8/3/2009,894,486,910
8/4/2009,1201,486,910
8/5/2009,1144,486,910
8/6/2009,1136,486,910
8/7/2009,1061,486,910
8/8/2009,812,486,910
8/9/2009,759,486,910
8/10/2009,1155,486,910
8/11/2009,1075,486,910
8/12/2009,1124,486,910
8/13/2009,1032,486,910
8/14/2009,987,486,910
8/15/2009,791,486,910
8/16/2009,766,486,910
8/17/2009,1078,486,910
8/18/2009,1119,486,910
8/19/2009,1107,486,910
8/20/2009,1049,486,910
8/21/2009,1041,486,910
8/22/2009,792,486,910
8/23/2009,762,486,910
8/24/2009,1108,486,910
8/25/2009,1062,486,910
8/26/2009,1035,486,910
8/27/2009,1037,486,910
8/28/2009,1058,486,910
8/29/2009,777,486,910
8/30/2009,808,486,910
8/31/2009,1102,486,910
9/1/2009,1108,486,910
9/2/2009,1075,486,910
9/3/2009,1083,486,910
9/4/2009,1076,486,910
9/5/2009,821,486,910
9/6/2009,774,486,910
9/7/2009,912,486,910
9/8/2009,1216,486,910
9/9/2009,1174,486,910
9/10/2009,1182,486,910
9/11/2009,1027,486,910
9/12/2009,832,486,910
9/13/2009,893,486,910
9/14/2009,1228,486,910
9/15/2009,1206,486,910
9/16/2009,1116,486,910
9/17/2009,1153,486,910
9/18/2009,1088,486,910
9/19/2009,945,486,910
9/20/2009,923,486,910
9/21/2009,1250,486,910
9/22/2009,1225,486,910
9/23/2009,1221,486,910
9/24/2009,1301,486,910
9/25/2009,1122,486,910
9/26/2009,910,486,910
9/27/2009,939,486,910
9/28/2009,1282,486,910
9/29/2009,1329,486,910
9/30/2009,1328,486,910
10/1/2009,3129,486,910
10/2/2009,2930,486,910
10/3/2009,2335,486,910
10/4/2009,2266,486,910
10/5/2009,3310,486,910
10/6/2009,3176,486,910
10/7/2009,3146,486,910
10/8/2009,3351,486,910
10/9/2009,3071,486,910
10/10/2009,2319,486,910
10/11/2009,2205,486,910
10/12/2009,2342,486,910
10/13/2009,3149,486,910
10/14/2009,3076,486,910
10/15/2009,2964,486,910
10/16/2009,2765,486,910
10/17/2009,2121,486,910
10/18/2009,2200,486,910
10/19/2009,2824,486,910
10/20/2009,2664,486,910
10/21/2009,2648,486,910
10/22/2009,2557,486,910
10/23/2009,2512,486,910
10/24/2009,1951,486,910
10/25/2009,1972,486,910
10/26/2009,2611,486,910
10/27/2009,2398,486,910
10/28/2009,2407,486,910
10/29/2009,2331,486,910
10/30/2009,2236,486,910
10/31/2009,1758,486,910
11/1/2009,1901,486,910
11/2/2009,2620,486,910
11/3/2009,2459,486,910
11/4/2009,2369,486,910
11/5/2009,2517,486,910
11/6/2009,2414,486,910
11/7/2009,2049,486,910
11/8/2009,2010,486,910
11/9/2009,2691,486,910
11/10/2009,2630,486,910
11/11/2009,2511,486,910
11/12/2009,2462,486,910
11/13/2009,2529,486,910
11/14/2009,1956,486,910
11/15/2009,1947,486,910
11/16/2009,2680,486,910
11/17/2009,2469,486,910
11/18/2009,2302,486,910
11/19/2009,2233,486,910
11/20/2009,2218,486,910
11/21/2009,1681,486,910
11/22/2009,1611,486,910
11/23/2009,2411,486,910
11/24/2009,2229,486,910
11/25/2009,2122,486,910
11/26/2009,2094,486,910
11/27/2009,2001,486,910
11/28/2009,1566,486,910
11/29/2009,1546,486,910
11/30/2009,2134,486,910
12/1/2009,3443,486,910
12/2/2009,3303,486,910
12/3/2009,3179,486,910
12/4/2009,3078,486,910
12/5/2009,2643,486,910
12/6/2009,2655,486,910
12/7/2009,3341,486,910
12/8/2009,3348,486,910
12/9/2009,3330,486,910
12/10/2009,3227,486,910
12/11/2009,3228,486,910
12/12/2009,2586,486,910
12/13/2009,2450,486,910
12/14/2009,3378,486,910
12/15/2009,3221,486,910
12/16/2009,3095,486,910
12/17/2009,3025,486,910
12/18/2009,3011,486,910
12/19/2009,2463,486,910
12/20/2009,2544,486,910
12/21/2009,3432,486,910
12/22/2009,3326,486,910
12/23/2009,3291,486,910
12/24/2009,3052,486,910
12/25/2009,2681,486,910
12/26/2009,3009,486,910
12/27/2009,3061,486,910
12/28/2009,3798,486,910
12/29/2009,3823,486,910
12/30/2009,4014,486,910
12/31/2009,4009,486,910
1/1/2010,3658,486,910
1/2/2010,3704,486,910
1/3/2010,3644,486,910
1/4/2010,4615,486,910
1/5/2010,4398,486,910
1/6/2010,4264,486,910
1/7/2010,4292,486,910
1/8/2010,4343,486,910
1/9/2010,3370,486,910
1/10/2010,3359,486,910
1/11/2010,4135,486,910
1/12/2010,3936,486,910
1/13/2010,3816,486,910
1/14/2010,3822,486,910
1/15/2010,3811,486,910
1/16/2010,3122,486,910
1/17/2010,3089,486,910
1/18/2010,4202,486,910
1/19/2010,4036,486,910
1/20/2010,3980,486,910
1/21/2010,3792,486,910
1/22/2010,3791,486,910
1/23/2010,3052,486,910
1/24/2010,2923,486,910
1/25/2010,4116,486,910
1/26/2010,4114,486,910
1/27/2010,3897,486,910
1/28/2010,3796,486,910
1/29/2010,3656,486,910
1/30/2010,3027,486,910
1/31/2010,2944,486,910
2/1/2010,3781,486,910
2/2/2010,3773,486,910
2/3/2010,3798,486,910
2/4/2010,3638,486,910
2/5/2010,3697,486,910
2/6/2010,2938,486,910
2/7/2010,3204,486,910
2/8/2010,4194,486,910
2/9/2010,3880,486,910
2/10/2010,3803,486,910
2/11/2010,3729,486,910
2/12/2010,3530,486,910
2/13/2010,2882,486,910
2/14/2010,2860,486,910
2/15/2010,3440,486,910
2/16/2010,4006,486,910
2/17/2010,4093,486,910
2/18/2010,4234,486,910
2/19/2010,3950,486,910
2/20/2010,3332,486,910
2/21/2010,3214,486,910
2/22/2010,4258,486,910
2/23/2010,3973,486,910
2/24/2010,3871,486,910
2/25/2010,3818,486,910
2/26/2010,3703,486,910
2/27/2010,2720,486,910
2/28/2010,2812,486,910
3/1/2010,3929,486,910
3/2/2010,4044,486,910
3/3/2010,3902,486,910
3/4/2010,3741,486,910
3/5/2010,3588,486,910
3/6/2010,2868,486,910
3/7/2010,3001,486,910
3/8/2010,3851,486,910
3/9/2010,3894,486,910
3/10/2010,3631,486,910
3/11/2010,3667,486,910
3/12/2010,3844,486,910
3/13/2010,2896,486,910
3/14/2010,3014,486,910
3/15/2010,3817,486,910
3/16/2010,3730,486,910
3/17/2010,3694,486,910
3/18/2010,3563,486,910
3/19/2010,3544,486,910
3/20/2010,2706,486,910
3/21/2010,2651,486,910
3/22/2010,3808,486,910
3/23/2010,3592,486,910
3/24/2010,3491,486,910
3/25/2010,3173,486,910
3/26/2010,3075,486,910
3/27/2010,2269,486,910
3/28/2010,2289,486,910
3/29/2010,2883,486,910
3/30/2010,2634,486,910
3/31/2010,2413,486,910
7/1/2009,40,487,910
7/2/2009,49,487,910
7/3/2009,54,487,910
7/4/2009,18,487,910
7/5/2009,17,487,910
7/6/2009,55,487,910
7/7/2009,45,487,910
7/8/2009,37,487,910
7/9/2009,49,487,910
7/10/2009,31,487,910
7/11/2009,8,487,910
7/12/2009,11,487,910
7/13/2009,47,487,910
7/14/2009,37,487,910
7/15/2009,37,487,910
7/16/2009,35,487,910
7/17/2009,44,487,910
7/18/2009,18,487,910
7/19/2009,22,487,910
7/20/2009,43,487,910
7/21/2009,44,487,910
7/22/2009,43,487,910
7/23/2009,29,487,910
7/24/2009,30,487,910
7/25/2009,27,487,910
7/26/2009,16,487,910
7/27/2009,39,487,910
7/28/2009,36,487,910
7/29/2009,26,487,910
7/30/2009,23,487,910
7/31/2009,19,487,910
8/1/2009,44,487,910
8/2/2009,15,487,910
8/3/2009,15,487,910
8/4/2009,29,487,910
8/5/2009,29,487,910
8/6/2009,27,487,910
8/7/2009,41,487,910
8/8/2009,15,487,910
8/9/2009,17,487,910
8/10/2009,24,487,910
8/11/2009,35,487,910
8/12/2009,36,487,910
8/13/2009,37,487,910
8/14/2009,16,487,910
8/15/2009,18,487,910
8/16/2009,15,487,910
8/17/2009,30,487,910
8/18/2009,31,487,910
8/19/2009,31,487,910
8/20/2009,35,487,910
8/21/2009,22,487,910
8/22/2009,23,487,910
8/23/2009,14,487,910
8/24/2009,47,487,910
8/25/2009,49,487,910
8/26/2009,30,487,910
8/27/2009,34,487,910
8/28/2009,32,487,910
8/29/2009,27,487,910
8/30/2009,12,487,910
8/31/2009,28,487,910
9/1/2009,24,487,910
9/2/2009,31,487,910
9/3/2009,32,487,910
9/4/2009,24,487,910
9/5/2009,20,487,910
9/6/2009,10,487,910
9/7/2009,9,487,910
9/8/2009,21,487,910
9/9/2009,38,487,910
9/10/2009,36,487,910
9/11/2009,41,487,910
9/12/2009,17,487,910
9/13/2009,13,487,910
9/14/2009,29,487,910
9/15/2009,27,487,910
9/16/2009,34,487,910
9/17/2009,27,487,910
9/18/2009,50,487,910
9/19/2009,30,487,910
9/20/2009,15,487,910
9/21/2009,54,487,910
9/22/2009,65,487,910
9/23/2009,62,487,910
9/24/2009,66,487,910
9/25/2009,52,487,910
9/26/2009,21,487,910
9/27/2009,13,487,910
9/28/2009,60,487,910
9/29/2009,39,487,910
9/30/2009,56,487,910
10/1/2009,191,487,910
10/2/2009,128,487,910
10/3/2009,70,487,910
10/4/2009,61,487,910
10/5/2009,366,487,910
10/6/2009,345,487,910
10/7/2009,526,487,910
10/8/2009,568,487,910
10/9/2009,443,487,910
10/10/2009,121,487,910
10/11/2009,72,487,910
10/12/2009,58,487,910
10/13/2009,987,487,910
10/14/2009,1303,487,910
10/15/2009,1644,487,910
10/16/2009,805,487,910
10/17/2009,252,487,910
10/18/2009,132,487,910
10/19/2009,1267,487,910
10/20/2009,1344,487,910
10/21/2009,1520,487,910
